PlayerID,SeasonType,Season,Team,Number,Name,Position,PositionCategory,Played,Started,PassingAttempts,PassingCompletions,PassingYards,PassingCompletionPercentage,PassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PassingInterceptions,PassingRating,PassingLong,PassingSacks,PassingSackYards,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,RushingLong,ReceivingTargets,Receptions,ReceivingYards,ReceivingYardsPerReception,ReceivingTouchdowns,ReceivingLong,Fumbles,FumblesLost,PuntReturns,PuntReturnYards,PuntReturnTouchdowns,KickReturns,KickReturnYards,KickReturnTouchdowns,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,FieldGoalsAttempted,FieldGoalsMade,ExtraPointsMade,TwoPointConversionPasses,TwoPointConversionRuns,TwoPointConversionReceptions,FantasyPoints,FantasyPosition,PlayerSeasonID,ExtraPointsAttempted,AuctionValue,AuctionValuePPR,FantasyPointsFanDuel,FieldGoalsMade0to19,FieldGoalsMade20to29,FieldGoalsMade30to39,FieldGoalsMade40to49,FieldGoalsMade50Plus,FantasyPointsDraftKings,AverageDraftPosition,AverageDraftPositionPPR,TeamID
16818,1,2021,LAR,10,R.Havenstein,OT,OFF,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,OL,990672103,0,,,0,0,0,0,0,0,0,,,32
16819,1,2021,ARI,58,M.Golden,OLB,DEF,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,15,10,11,50,19,1,3,2,0,0,0,0,0,0,0,0,0,112.5,LB,990670624,0,,,0,0,0,0,0,0,0,,,1
16820,1,2021,TEN,61,T.Sambrailo,OT,OFF,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990670672,0,,,0,0,0,0,0,0,0,,,34
16821,1,2021,DAL,29,R.Gregory,DE,DEF,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,4,6,40,17,1,3,1,0,1,0,0,0,0,0,0,0,70,DL,990667478,0,,,0,0,0,0,0,0,0,,,9
16822,1,2021,TB,39,A.Marpet,G,OFF,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990667545,0,,,0,0,0,0,0,0,0,,,33
16824,1,2021,KC,62,F.Clark,DE,DEF,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,4,4.5,23.5,17,0,2,0,0,0,0,0,0,0,0,0,0,56.85,DL,990671789,0,,,0,0,0,0,0,0,0,,,16
16825,1,2021,BAL,85,J.Richards,SS,DEF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DB,990689639,0,,,0,0,0,0,0,0,0,,,3
16828,1,2021,JAX,59,A.Cann,G,OFF,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990670724,0,,,0,0,0,0,0,0,0,,,15
16830,1,2021,SEA,94,T.Lockett,WR,OFF,16,16,0,0,0,0,0,0,0,0,0,0,0,0,2,9,4.5,0,7,107,73,1175,16.1,8,69,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,168.4,WR,990669893,0,,,204.9,0,0,0,0,0,256.4,,,30
16832,1,2021,LV,91,H.Grasu,C,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990733545,0,,,0,0,0,0,0,0,0,,,25
16834,1,2021,NYJ,35,T.Coleman,RB,OFF,11,5,0,0,0,0,0,0,0,0,0,0,0,0,84,356,4.2,0,20,16,11,49,4.5,0,11,0,0,0,0,0,11,317,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,RB,990670102,0,,,46,0,0,0,0,0,51.5,,,24
16837,1,2021,HOU,43,C.Conley,WR,OFF,16,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,3,37,22,323,14.7,2,41,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.6,WR,990670787,0,,,53.6,0,0,0,0,0,65.6,,,13
16838,1,2021,MIA,3,D.Johnson,RB,OFF,5,4,0,0,0,0,0,0,0,0,0,0,0,0,71,330,4.6,3,27,5,4,41,10.2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.1,RB,990710398,0,,,57.1,0,0,0,0,0,65.1,,,19
16839,1,2021,NO,63,P.Williams,CB,DEF,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,6,3,2,16,4,5,1,0,0,3,1,0,0,0,0,0,0,74.6,DB,990671479,0,,,0,0,0,0,0,0,0,,,22
16842,1,2021,CAR,10,J.Miller,G,OFF,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990670159,0,,,0,0,0,0,0,0,0,,,5
16845,1,2021,ARI,73,J.Hicks,ILB,DEF,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,41,7,5,38,6,5,1,2,0,0,0,0,0,0,0,0,0,137.3,LB,990670625,0,,,0,0,0,0,0,0,0,,,1
16846,1,2021,NYJ,76,T.Kroft,TE,OFF,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16,173,10.8,1,26,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,TE,990670103,0,,,31.3,0,0,0,0,0,39.3,,,24
16847,1,2021,HOU,40,D.Johnson,RB,OFF,13,4,0,0,0,0,0,0,0,0,0,0,0,0,67,228,3.4,0,15,42,32,225,7,1,16,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.3,RB,990670788,0,,,65.3,0,0,0,0,0,82.3,,,13
16849,1,2021,MIN,69,D.Hunter,DE,DEF,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,15,6,6,40,10,0,0,0,0,0,0,0,0,0,0,0,0,62.5,DL,990670929,0,,,0,0,0,0,0,0,0,,,20
16850,1,2021,MIN,66,S.Mannion,QB,OFF,1,1,36,22,189,61.1,5.2,8.6,1,0,84.14,30,2,15,2,14,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.96,QB,990670930,0,,,12.96,0,0,0,0,0,12.96,,,20
16851,1,2021,NE,85,C.Davis,DT,DEF,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,1,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,20.4,DL,990671375,0,,,0,0,0,0,0,0,0,,,21
16852,1,2021,PIT,72,C.Green,OT,OFF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990685255,0,,,0,0,0,0,0,0,0,,,28
16854,1,2021,NE,30,H.Anderson,DE,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,DL,990671376,0,,,0,0,0,0,0,0,0,,,21
16855,1,2021,NO,65,T.Montgomery,WR,OFF,14,3,0,0,0,0,0,0,0,0,0,0,0,0,15,44,2.9,0,9,26,16,95,5.9,0,21,0,0,0,0,0,2,59,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,WR,990671480,0,,,21.9,0,0,0,0,0,29.9,,,22
16859,1,2021,PHI,88,S.Nelson,CB,DEF,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,15,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,51.5,DB,990669679,0,,,0,0,0,0,0,0,0,,,26
16861,1,2021,CHI,10,A.Blackson,DE,DEF,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,19,3,2.5,19.5,9,2,0,0,0,1,0,0,0,0,0,0,0,57.45,DL,990672062,0,,,0,0,0,0,0,0,0,,,6
16862,1,2021,DET,86,T.Flowers,DE,DEF,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,1,1.5,9,3,0,1,1,0,0,0,0,0,0,0,0,0,33.4,DL,990670556,0,,,0,0,0,0,0,0,0,,,11
16863,1,2021,BUF,14,D.Williams,OT,OFF,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990669839,0,,,0,0,0,0,0,0,0,,,4
16866,1,2021,NYJ,71,J.Crowder,WR,OFF,12,4,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,71,51,447,8.8,2,29,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,58.7,WR,990670104,0,,,84.2,0,0,0,0,0,110.7,,,24
16875,1,2021,WAS,37,J.Douglas,G,OFF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990702814,0,,,0,0,0,0,0,0,0,,,35
16876,1,2021,IND,62,I.Campbell,SS,DEF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,990684225,0,,,0,0,0,0,0,0,0,,,14
16878,1,2021,KC,11,B.Bell,TE,OFF,16,5,0,0,0,0,0,0,0,0,0,0,0,0,4,10,2.5,0,3,13,9,87,9.7,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,TE,990671790,0,,,14.2,0,0,0,0,0,18.7,,,16
16883,1,2021,GB,59,Z.Smith,OLB,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,LB,990671424,0,,,0,0,0,0,0,0,0,,,12
16885,1,2021,NO,69,K.Alexander,OLB,DEF,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39,11,7,3.5,19.5,7,2,1,1,0,1,0,0,0,0,0,0,0,78.45,LB,990671481,0,,,0,0,0,0,0,0,0,,,22
16887,1,2021,ATL,96,M.Davis,RB,OFF,17,8,0,0,0,0,0,0,0,0,0,0,0,0,138,503,3.6,3,18,58,44,259,5.9,1,20,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.2,RB,990669732,0,,,116.2,0,0,0,0,0,141.2,,,2
16888,1,2021,JAX,4,D.Wilson,LB,DEF,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,47,5,3,28,5,5,1,0,0,1,0,0,0,0,0,0,0,112.3,LB,990670725,0,,,0,0,0,0,0,0,0,,,15
16889,1,2021,BUF,68,J.Feliciano,G,OFF,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990669840,0,,,0,0,0,0,0,0,0,,,4
16892,1,2021,NE,9,S.Mason,G,OFF,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990671377,0,,,0,0,0,0,0,0,0,,,21
16894,1,2021,ARI,89,M.Garcia,G,OFF,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990670626,0,,,0,0,0,0,0,0,0,,,1
16895,1,2021,IND,2,M.Glowinski,G,OFF,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990669940,0,,,0,0,0,0,0,0,0,,,14
16902,1,2021,GB,94,A.Amos,FS,DEF,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,18,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,98,DB,990671425,0,,,0,0,0,0,0,0,0,,,12
16903,1,2021,TEN,16,M.Pruitt,TE,OFF,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,145,10.4,3,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34.5,TE,990670673,0,,,41.5,0,0,0,0,0,48.5,,,34
16905,1,2021,WAS,38,B.McCain,CB,DEF,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,16,0,0,0,0,9,0,0,0,4,1,0,0,0,0,0,0,82,DB,990670055,0,,,0,0,0,0,0,0,0,,,35
16906,1,2021,BUF,93,S.Diggs,WR,OFF,17,17,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,165,103,1225,11.9,10,61,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.5,WR,990669841,0,,,234,0,0,0,0,0,291.5,,,4
16907,1,2021,IND,99,B.Hundley,QB,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QB,990681001,0,,,0,0,0,0,0,0,0,,,14
16914,1,2021,ATL,97,T.Davison,DT,DEF,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,DL,990669733,0,,,0,0,0,0,0,0,0,,,2
16917,1,2021,CIN,20,C.Uzomah,TE,OFF,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,49,493,10.1,5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.3,TE,990670980,0,,,103.8,0,0,0,0,0,128.3,,,7
16920,1,2021,CHI,25,J.James,TE,OFF,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,62,8.9,1,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.2,TE,990672063,0,,,15.7,0,0,0,0,0,19.2,,,6
16925,1,2021,TB,86,B.Pinion,P,ST,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,P,990667546,0,,,0,0,0,0,0,0,0,,,33
16926,1,2021,NE,67,J.Cardona,LS,ST,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LS,990671378,0,,,0,0,0,0,0,0,0,,,21
16928,1,2021,KC,10,M.Burton,FB,OFF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,3.2,1,7,3,3,31,10.3,0,20,0,0,0,0,0,2,21,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,RB,990671791,0,,,13.2,0,0,0,0,0,14.7,,,16
16929,1,2021,WAS,73,D.Mayo,OLB,DEF,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,30,LB,990670056,0,,,0,0,0,0,0,0,0,,,35
16930,1,2021,MIN,58,T.Smith,CB,DEF,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,DB,990688051,0,,,0,0,0,0,0,0,0,,,20
16931,1,2021,BAL,21,N.Boyle,TE,OFF,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,TE,990704524,0,,,0.7,0,0,0,0,0,1.2,,,3
16933,1,2021,JAX,84,J.O'Shaughnessy,TE,OFF,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,24,244,10.2,0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.4,TE,990670726,0,,,38.4,0,0,0,0,0,50.4,,,15
16952,1,2021,LV,23,D.Philon,DT,DEF,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,5,2,10,2,2,0,2,0,0,0,0,0,0,0,0,0,43.5,DL,990674204,0,,,0,0,0,0,0,0,0,,,25
16960,1,2021,SEA,89,Q.Diggs,SS,DEF,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,28,1,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,103,DB,990669894,0,,,0,0,0,0,0,0,0,,,30
16964,1,2021,LV,44,D.Waller,TE,OFF,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,55,665,12.1,2,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.5,TE,990674205,0,,,106,0,0,0,0,0,139.5,,,25
16970,1,2021,NO,24,C.Ringo,DT,DEF,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,2,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,30,DL,990671482,0,,,0,0,0,0,0,0,0,,,22
16976,1,2021,LAC,82,C.Covington,DE,DEF,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,23,3,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,50.1,DL,990670001,0,,,0,0,0,0,0,0,0,,,29
16981,1,2021,MIA,91,A.Reiter,C,OFF,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,OL,990677231,0,,,-4,0,0,0,0,0,-2,,,19
16985,1,2021,BUF,15,B.Hart,OT,OFF,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990695194,0,,,0,0,0,0,0,0,0,,,4
16991,1,2021,SEA,2,E.Robinson,OLB,DEF,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,LB,990722023,0,,,0,0,0,0,0,0,0,,,30
16995,1,2021,SF,98,M.Nzeocha,OLB,DEF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,LB,990734251,0,,,0,0,0,0,0,0,0,,,31
17003,1,2021,NE,2,T.Brown,OT,OFF,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990671379,0,,,0,0,0,0,0,0,0,,,21
17005,1,2021,TEN,86,G.Swaim,TE,OFF,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,31,210,6.8,3,26,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,TE,990670674,0,,,54.5,0,0,0,0,0,70,,,34
17006,1,2021,WAS,35,D.Roberts,CB,DEF,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,DB,990670057,0,,,0,0,0,0,0,0,0,,,35
17009,1,2021,NO,25,T.Siemian,QB,OFF,6,4,188,108,1154,57.4,6.1,10.7,11,3,88.39,46,9,64,9,20,2.2,1,17,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.16,QB,990671483,0,,,93.16,0,0,0,0,0,94.16,,,22
17014,1,2021,LV,77,D.Good,OL,OFF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990674206,0,,,0,0,0,0,0,0,0,,,25
17037,1,2021,MIA,25,J.Coleman,CB,DEF,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,39.5,DB,990671314,0,,,0,0,0,0,0,0,0,,,19
17048,1,2021,DET,16,T.Williams,WR,OFF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,14,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,WR,990670557,0,,,2.4,0,0,0,0,0,3.4,,,11
17053,1,2021,MIA,14,M.Brown,RB,OFF,7,3,0,0,0,0,0,0,0,0,0,0,0,0,33,125,3.8,1,24,5,3,10,3.3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,RB,990671315,0,,,21,0,0,0,0,0,22.5,,,19
17058,1,2021,DAL,21,L.Collins,OT,OFF,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990667479,0,,,0,0,0,0,0,0,0,,,9
17059,1,2021,ATL,93,G.Jarrett,DT,DEF,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,21,3,1,11,12,1,0,1,0,0,0,0,0,0,0,0,0,70.6,DL,990669734,0,,,0,0,0,0,0,0,0,,,2
17081,1,2021,JAX,18,T.Adams,LB,DEF,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,LB,990696142,0,,,0,0,0,0,0,0,0,,,15
17082,1,2021,MIN,30,T.McGill,DT,DEF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.5,DL,990669680,0,,,0,0,0,0,0,0,0,,,20
17085,1,2021,PHI,94,A.Singleton,OLB,DEF,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,56,4,0,0,2,4,1,0,0,1,1,0,0,0,0,0,0,131,LB,990669681,0,,,0,0,0,0,0,0,0,,,26
17111,1,2021,WAS,83,D.Everett,FS,DEF,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,DB,990670058,0,,,0,0,0,0,0,0,0,,,35
17118,1,2021,LAC,23,T.Long,P,ST,17,0,1,0,0,0,0,0,0,0,39.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,990670002,0,,,0,0,0,0,0,0,0,,,29
17123,1,2021,TEN,30,N.Dzubnar,OLB,DEF,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,LB,990670675,0,,,0,0,0,0,0,0,0,,,34
17136,1,2021,HOU,78,X.Williams,DT,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,DL,990729417,0,,,0,0,0,0,0,0,0,,,13
